6TIQ695,Christopher,Cox,1999-06-07,ccox@wpi.edu,325-774-6668,Biology & Biotechnology,2014,male,ccox
6TMD923,Timothy,Hale,2005-01-01,thale3@wpi.edu,413-869-9777,Interdisciplinary & Global Studies,2014,male,thale3
6TOZ433,Caitlin,Smith,1998-08-03,csmith6@wpi.edu,131-480-5501,Fire Protection Engineering,2015,female,csmith6
6TWE689,James,Ferrell,1992-07-27,jferrell9@wpi.edu,534-655-0540,Interdisciplinary & Global Studies,2015,male,jferrell9
6URM714,Grant,Vargas,1990-01-11,gvargas8@wpi.edu,874-012-4483,Physics,2018,male,gvargas8
6VCH839,Donna,Kemp,1988-02-02,dkemp7@wpi.edu,726-606-1590,Chemistry & Biochemistry,2014,female,dkemp7
6WPP248,Brooke,Thomas,1990-09-29,bthomas9@wpi.edu,895-741-1946,Biology & Biotechnology,2014,female,bthomas9
6XEV638,Dustin,Hopkins,2005-11-13,dhopkins9@wpi.edu,743-759-5657,Biology & Biotechnology,2014,male,dhopkins9
6XLO836,Samuel,Howard,2002-01-10,showard1@wpi.edu,918-430-5453,Biomedical Engineering,2017,male,showard1
6XQP332,Catherine,Ellis,1990-09-28,cellis8@wpi.edu,341-530-0780,Chemical Engineering,2015,female,cellis8
6ZOT985,Gabriella,Williams,1994-01-18,gwilliams6@wpi.edu,818-409-0667,Mathematical Sciences,2014,female,gwilliams6
7ADM193,Scott,Potts,2005-07-11,spotts2@wpi.edu,586-103-8292,Biomedical Engineering,2018,male,spotts2
7AHN541,Alexander,Jimenez,1986-04-10,ajimenez7@wpi.edu,653-880-7736,Electrical & Computer Engineering,2016,male,ajimenez7
7BGE864,Russell,Crawford,1993-06-05,rcrawford7@wpi.edu,818-075-5086,Social Science & Policy Studies,2017,male,rcrawford7
7BHM724,Charles,Nelson,2003-03-07,cnelson8@wpi.edu,862-852-5565,Mathematical Sciences,2015,male,cnelson8
7CIZ743,Amy,Anderson,1994-03-02,aanderson4@wpi.edu,354-758-0416,Civil & Environmental Engineering,2019,female,aanderson4
7CVD125,Richard,Perry,2005-01-22,rperry@wpi.edu,363-991-6915,Electrical & Computer Engineering,2014,male,rperry
7DMS675,Danny,Thompson,1989-09-10,dthompson2@wpi.edu,194-299-0123,Social Science & Policy Studies,2014,male,dthompson2
7EFE156,Dawn,Blevins,2003-04-22,dblevins3@wpi.edu,424-021-9792,Electrical & Computer Engineering,2014,female,dblevins3
7FEF387,Willie,Shepard,2004-04-13,wshepard6@wpi.edu,953-916-3791,Biology & Biotechnology,2016,male,wshepard6
7FPS736,Cassandra,Combs,2002-02-15,ccombs4@wpi.edu,711-948-2080,Chemical Engineering,2018,female,ccombs4
7HFQ589,Todd,Alvarado,1986-08-12,talvarado@wpi.edu,168-608-4863,Computer Science,2018,male,talvarado
7JWC663,Benjamin,Copeland,1999-11-07,bcopeland6@wpi.edu,443-262-2018,Mechanical Engineering,2017,male,bcopeland6
7KEI867,Brian,Herrera,2001-03-02,bherrera6@wpi.edu,781-682-8007,Business,2014,male,bherrera6
7KFW712,Deborah,Rodriguez,1985-06-26,drodriguez7@wpi.edu,678-177-2121,Computer Science,2018,female,drodriguez7
7KQF598,Maria,Murphy,1991-08-08,mmurphy4@wpi.edu,315-976-5423,Computer Science,2019,female,mmurphy4
7KVM331,Mason,Villegas,1987-12-28,mvillegas9@wpi.edu,883-678-0151,Mathematical Sciences,2015,male,mvillegas9
7KXT628,Haley,Brown,1999-08-27,hbrown8@wpi.edu,382-968-6864,Mechanical Engineering,2015,female,hbrown8
7MRJ195,Kara,Henry,1985-10-22,khenry2@wpi.edu,735-039-3028,Biology & Biotechnology,2017,female,khenry2
7NAZ155,Timothy,Hamilton,1988-05-19,thamilton8@wpi.edu,203-559-4096,Interdisciplinary & Global Studies,2017,male,thamilton8
7NQV732,Jennifer,Brown,1983-12-17,jbrown6@wpi.edu,378-201-6119,Mechanical Engineering,2019,female,jbrown6
7NRA583,Matthew,Allen,1987-02-19,mallen6@wpi.edu,262-285-3205,Mechanical Engineering,2015,male,mallen6
7NVT392,Kristen,Fuller,1991-04-26,kfuller8@wpi.edu,132-248-5001,Computer Science,2017,female,kfuller8
7OJV466,David,Brown,1991-11-04,dbrown9@wpi.edu,282-570-0748,Computer Science,2018,male,dbrown9
7PCZ912,Jeffrey,Lee,1986-11-04,jlee4@wpi.edu,384-028-4291,Chemical Engineering,2018,male,jlee4
7QFU983,Joshua,Hughes,2006-08-12,jhughes7@wpi.edu,806-785-6225,Computer Science,2017,male,jhughes7
7QRN266,Natasha,Vazquez,1987-12-08,nvazquez8@wpi.edu,811-935-2275,Social Science & Policy Studies,2017,female,nvazquez8
7QYR714,Mary,Robinson,1989-09-27,mrobinson4@wpi.edu,147-940-5788,Business,2019,female,mrobinson4
7RKM816,William,Hughes,2003-09-04,whughes2@wpi.edu,952-222-4126,Interdisciplinary & Global Studies,2014,male,whughes2
7TAK382,Hannah,Murray,2006-01-04,hmurray9@wpi.edu,513-510-1672,Business,2016,female,hmurray9
7TPH626,Patrick,Moon,1997-08-18,pmoon9@wpi.edu,478-590-2503,Physics,2018,male,pmoon9
7UKF911,Andrew,Jones,1984-10-23,ajones2@wpi.edu,511-413-8720,Mathematical Sciences,2014,male,ajones2
7XHS387,Dean,Thompson,1999-02-17,dthompson1@wpi.edu,734-688-0096,Electrical & Computer Engineering,2018,male,dthompson1
7YXI565,Gary,Gibson,1996-03-01,ggibson8@wpi.edu,445-679-0377,Humanities & Arts,2016,male,ggibson8
7ZHW531,Danielle,Obrien,2004-05-28,dobrien1@wpi.edu,811-114-8718,Biology & Biotechnology,2018,female,dobrien1
8AEC299,Kyle,Archer,1987-09-11,karcher6@wpi.edu,339-069-1821,Physics,2016,male,karcher6
8AWX745,Sarah,Arnold,2008-04-08,sarnold1@wpi.edu,769-875-8168,Fire Protection Engineering,2014,female,sarnold1
8AYZ516,Karen,Jones,2000-10-26,kjones4@wpi.edu,434-247-8490,Computer Science,2016,female,kjones4
8BXM312,Andrea,Stephens,2006-11-10,astephens5@wpi.edu,427-324-5729,Interdisciplinary & Global Studies,2016,female,astephens5
8CGY534,Brian,Bird,2006-05-05,bbird@wpi.edu,422-821-7152,Biology & Biotechnology,2017,male,bbird
8CQH397,Jonathan,Gonzalez,2001-01-06,jgonzalez5@wpi.edu,579-356-7622,Chemical Engineering,2018,male,jgonzalez5
8DAY975,Stacy,Davis,1994-08-23,sdavis@wpi.edu,194-257-1288,Interdisciplinary & Global Studies,2017,female,sdavis
8DDK659,Randy,Ramos,1989-09-21,rramos3@wpi.edu,646-943-3338,Biology & Biotechnology,2017,male,rramos3
8EIM846,Douglas,Kim,1999-01-06,dkim4@wpi.edu,944-738-0545,Interdisciplinary & Global Studies,2014,male,dkim4
8FBB139,Angela,Harper,1987-05-01,aharper@wpi.edu,918-475-3269,Humanities & Arts,2016,female,aharper
8FBG764,James,Evans,2003-08-30,jevans4@wpi.edu,728-270-4988,Mechanical Engineering,2015,male,jevans4
8FJY816,Jeremiah,Rhodes,1984-12-27,jrhodes3@wpi.edu,934-909-4732,Interdisciplinary & Global Studies,2018,male,jrhodes3
8GGH286,Joseph,Sampson,1989-05-30,jsampson@wpi.edu,975-820-5495,Mechanical Engineering,2015,male,jsampson
8GTB685,Ashley,Fields,2001-10-17,afields5@wpi.edu,628-253-7853,Computer Science,2015,female,afields5
8JDQ247,Andrew,Goodman,1986-01-24,agoodman1@wpi.edu,910-607-6129,Biology & Biotechnology,2019,male,agoodman1
8JIN899,Gregory,Chan,2007-10-05,gchan7@wpi.edu,616-356-7517,Social Science & Policy Studies,2019,male,gchan7
8JIQ329,Bernard,Smith,1994-10-04,bsmith5@wpi.edu,671-706-3643,Chemical Engineering,2017,male,bsmith5
8KNK317,Zachary,Whitney,1995-07-19,zwhitney1@wpi.edu,337-506-3594,Fire Protection Engineering,2019,male,zwhitney1
8LES543,Krista,Bruce,1995-04-08,kbruce6@wpi.edu,325-058-7849,Physics,2017,female,kbruce6
8LIN367,Anthony,White,1986-03-23,awhite4@wpi.edu,974-147-5583,Social Science & Policy Studies,2015,male,awhite4
8MHF631,Jason,Wang,2003-01-18,jwang5@wpi.edu,917-461-2927,Physics,2015,male,jwang5
8MTC954,Kenneth,Norman,1999-02-19,knorman5@wpi.edu,179-023-0165,Humanities & Arts,2019,male,knorman5
8OLV927,James,Cole,2003-01-06,jcole5@wpi.edu,696-802-7503,Business,2018,male,jcole5
8OVW359,Abigail,Russell,1998-09-20,arussell3@wpi.edu,113-759-2251,Fire Protection Engineering,2016,female,arussell3
8QIY845,Todd,Mason,2001-05-14,tmason@wpi.edu,762-655-7803,Civil & Environmental Engineering,2018,male,tmason
8QZL552,Kelsey,Taylor,2000-05-10,ktaylor4@wpi.edu,491-377-2544,Electrical & Computer Engineering,2017,female,ktaylor4
8RXA958,Sarah,Flynn,1989-07-26,sflynn4@wpi.edu,503-749-2287,Fire Protection Engineering,2017,female,sflynn4
8RYQ224,Jennifer,Kent,1991-10-26,jkent1@wpi.edu,618-805-2428,Business,2017,female,jkent1
8SLR199,Mary,Byrd,1988-05-29,mbyrd@wpi.edu,652-339-2790,Interdisciplinary & Global Studies,2015,female,mbyrd
8SLY564,Wayne,Estrada,1985-08-02,westrada8@wpi.edu,577-195-8330,Interdisciplinary & Global Studies,2017,male,westrada8
8SPJ422,Shannon,Martin,1996-01-17,smartin5@wpi.edu,411-898-4452,Interdisciplinary & Global Studies,2015,female,smartin5
8TKF345,Shannon,Knight,1992-01-26,sknight2@wpi.edu,700-356-9594,Civil & Environmental Engineering,2018,female,sknight2
8VCF124,Marcus,Ortiz,1985-12-03,mortiz@wpi.edu,463-214-0331,Interdisciplinary & Global Studies,2016,male,mortiz
8WDQ291,Janet,Rivera,2001-06-20,jrivera2@wpi.edu,524-956-5002,Chemistry & Biochemistry,2015,female,jrivera2
8WGB182,Tony,Barnes,1987-09-23,tbarnes9@wpi.edu,581-687-0405,Chemical Engineering,2017,male,tbarnes9
8WHJ188,Martin,Valencia,1991-01-15,mvalencia9@wpi.edu,207-238-3794,Social Science & Policy Studies,2015,male,mvalencia9
8WPA353,Christopher,Conner,1997-08-05,cconner1@wpi.edu,587-331-6004,Physics,2017,male,cconner1
8WYO924,Kevin,Farley,2004-04-08,kfarley@wpi.edu,254-084-0227,Humanities & Arts,2015,male,kfarley
8XRE773,Richard,Lewis,2001-07-06,rlewis5@wpi.edu,178-235-5927,Chemical Engineering,2017,male,rlewis5
8YEX125,Brian,Hester,1993-12-31,bhester9@wpi.edu,439-156-3621,Biomedical Engineering,2015,male,bhester9
9AVF858,John,Johnson,2004-08-09,jjohnson5@wpi.edu,766-020-5969,Interdisciplinary & Global Studies,2016,male,jjohnson5
9GSB332,Gina,Larson,1996-09-17,glarson6@wpi.edu,428-216-1546,Civil & Environmental Engineering,2015,female,glarson6
9HEK633,Jamie,Case,1996-03-31,jcase2@wpi.edu,681-470-8635,Humanities & Arts,2016,female,jcase2
9HQQ552,Destiny,Brown,1995-01-07,dbrown8@wpi.edu,499-199-3683,Chemical Engineering,2016,female,dbrown8
9IWG826,Jeff,Johnson,2003-01-10,jjohnson9@wpi.edu,552-302-9167,Physics,2014,male,jjohnson9
9IWU368,Christina,Thompson,2008-11-15,cthompson8@wpi.edu,575-630-2547,Physics,2016,female,cthompson8
9JGI428,Brian,Thomas,1990-12-28,bthomas9@wpi.edu,823-313-6814,Chemical Engineering,2016,male,bthomas9
9JJX374,Lynn,Choi,1987-12-11,lchoi@wpi.edu,335-704-8998,Business,2015,female,lchoi
9KVS945,Margaret,Newman,1989-05-02,mnewman1@wpi.edu,779-066-8021,Chemistry & Biochemistry,2015,female,mnewman1
9LKC379,Robert,Daniels,1992-02-09,rdaniels4@wpi.edu,931-680-1155,Humanities & Arts,2016,male,rdaniels4
9NWF661,Kelsey,Shaw,1990-02-09,kshaw5@wpi.edu,793-757-5835,Business,2016,female,kshaw5
9NWY636,Allison,Oconnor,1986-06-24,aoconnor3@wpi.edu,349-301-6295,Chemistry & Biochemistry,2017,female,aoconnor3
9OII541,Patrick,Medina,1985-08-09,pmedina1@wpi.edu,200-558-3004,Civil & Environmental Engineering,2016,male,pmedina1
9ORE236,Sean,Murphy,1994-06-05,smurphy7@wpi.edu,177-777-4997,Electrical & Computer Engineering,2018,male,smurphy7
9OSN962,Amber,Johnson,1988-01-19,ajohnson8@wpi.edu,448-419-7436,Mechanical Engineering,2019,female,ajohnson8
9PBH381,Sean,Campbell,1990-11-26,scampbell4@wpi.edu,226-726-8657,Chemistry & Biochemistry,2019,male,scampbell4
9PHT444,Edward,Boyd,2002-05-20,eboyd2@wpi.edu,293-147-5493,Biomedical Engineering,2018,male,eboyd2
9PIV793,Jeremy,Campbell,1988-11-27,jcampbell3@wpi.edu,173-597-0855,Civil & Environmental Engineering,2019,male,jcampbell3
9PNP788,Dana,Smith,2004-10-26,dsmith1@wpi.edu,189-928-6766,Physics,2015,female,dsmith1
9PPJ299,Brittney,Garcia,1992-02-25,bgarcia6@wpi.edu,870-416-5340,Computer Science,2017,female,bgarcia6
9QEK713,Charles,Mooney,1992-03-07,cmooney2@wpi.edu,131-024-1051,Physics,2018,male,cmooney2
9QEU356,Joseph,King,1986-11-02,jking9@wpi.edu,418-819-5044,Chemistry & Biochemistry,2018,male,jking9
9QFN171,Rebecca,Scott,2006-02-12,rscott9@wpi.edu,393-634-3166,Interdisciplinary & Global Studies,2015,female,rscott9
9QMN593,Stacey,Alexander,2009-09-22,salexander5@wpi.edu,348-670-6615,Biology & Biotechnology,2016,female,salexander5
9RLG372,Alexandria,Johnson,2007-02-25,ajohnson3@wpi.edu,401-843-1015,Physics,2018,female,ajohnson3
9TSN228,Joan,Nichols,1986-09-08,jnichols6@wpi.edu,125-322-7974,Electrical & Computer Engineering,2018,female,jnichols6
9VCJ716,Daniel,Evans,1996-09-10,devans5@wpi.edu,329-557-2149,Chemical Engineering,2014,male,devans5
9VQC785,Raymond,Collins,1995-10-10,rcollins6@wpi.edu,629-388-4177,Chemistry & Biochemistry,2016,male,rcollins6
9WFR239,Marilyn,James,2008-07-28,mjames8@wpi.edu,780-547-2999,Chemistry & Biochemistry,2014,female,mjames8
9XDL722,Drew,Clark,1998-09-09,dclark6@wpi.edu,911-456-4509,Chemistry & Biochemistry,2015,male,dclark6
9XDY249,Amanda,Flowers,1997-01-14,aflowers2@wpi.edu,227-556-4848,Social Science & Policy Studies,2018,female,aflowers2
9YGP787,Jeffrey,Fernandez,1993-06-17,jfernandez5@wpi.edu,346-716-8226,Business,2017,male,jfernandez5
9ZTF929,Austin,Baird,2007-04-12,abaird8@wpi.edu,696-804-4517,Mathematical Sciences,2015,male,abaird8
AAR100,Lisa,Smith,2008-02-11,lsmith8@wpi.edu,393-639-3509,Electrical & Computer Engineering,2015,female,lsmith8
ABY064,Evan,Cochran,2004-05-25,ecochran5@wpi.edu,951-346-2990,Biology & Biotechnology,2015,male,ecochran5
ACV365,Austin,Johnson,2002-12-04,ajohnson4@wpi.edu,575-760-7864,Electrical & Computer Engineering,2015,male,ajohnson4
ADM7594,Michael,Wallace,1989-01-28,mwallace7@wpi.edu,524-597-4889,Civil & Environmental Engineering,2014,male,mwallace7
AEG425,Nathan,Bass,1993-03-13,nbass1@wpi.edu,102-317-6358,Fire Protection Engineering,2018,male,nbass1
AFO313,Daniel,Holland,1991-01-28,dholland3@wpi.edu,857-512-4003,Computer Science,2016,male,dholland3
AGM4268,Carolyn,Oliver,1993-12-12,coliver9@wpi.edu,837-321-0301,Fire Protection Engineering,2019,female,coliver9
AMX6852,Susan,Hicks,1988-12-28,shicks3@wpi.edu,866-843-3531,Fire Protection Engineering,2018,female,shicks3
AOR432,Rebekah,Garrett,2006-05-16,rgarrett5@wpi.edu,717-387-6960,Business,2018,female,rgarrett5
APS1271,Angela,Hernandez,1984-09-17,ahernandez8@wpi.edu,168-161-2546,Social Science & Policy Studies,2016,female,ahernandez8
ARP381,Diana,Weaver,1997-04-03,dweaver6@wpi.edu,858-322-4096,Physics,2015,female,dweaver6
ASS8347,Natalie,Gutierrez,2002-11-19,ngutierrez5@wpi.edu,741-140-6173,Business,2017,female,ngutierrez5
ATR187,Danielle,Lopez,2002-08-26,dlopez9@wpi.edu,328-927-4901,Interdisciplinary & Global Studies,2016,female,dlopez9
ATW1604,James,Moreno,2004-09-03,jmoreno7@wpi.edu,747-766-6463,Fire Protection Engineering,2015,male,jmoreno7
AWJ8526,Jessica,Cordova,1992-02-13,jcordova8@wpi.edu,815-775-3191,Physics,2019,female,jcordova8
AXD576,Mary,Hood,1997-03-29,mhood6@wpi.edu,527-167-1956,Interdisciplinary & Global Studies,2018,female,mhood6
AYB7055,Tammy,Hayden,1999-11-07,thayden4@wpi.edu,628-427-8699,Interdisciplinary & Global Studies,2014,female,thayden4
BBF5399,Bryan,Morton,1999-07-27,bmorton8@wpi.edu,717-842-2257,Business,2014,male,bmorton8
BBP9477,Melanie,Hall,1984-09-30,mhall8@wpi.edu,661-529-2686,Electrical & Computer Engineering,2016,female,mhall8
BCM568,Courtney,Garcia,2009-08-20,cgarcia2@wpi.edu,113-881-1114,Chemistry & Biochemistry,2017,female,cgarcia2
BCW4057,Justin,Gomez,1986-02-10,jgomez4@wpi.edu,245-727-5448,Interdisciplinary & Global Studies,2015,male,jgomez4
BDL064,Christine,Gonzalez,2000-11-10,cgonzalez8@wpi.edu,935-160-0573,Mechanical Engineering,2019,female,cgonzalez8
BFP0712,Jennifer,Mcdowell,1999-10-06,jmcdowell3@wpi.edu,856-165-6863,Biomedical Engineering,2015,female,jmcdowell3
BHA6067,Kevin,Cuevas,1995-09-30,kcuevas1@wpi.edu,906-437-1511,Mechanical Engineering,2015,male,kcuevas1
BIY484,Joseph,Black,1987-10-07,jblack4@wpi.edu,709-192-1331,Social Science & Policy Studies,2019,male,jblack4
BLB261,Gregory,Lucas,1999-11-30,glucas6@wpi.edu,940-536-7143,Mathematical Sciences,2018,male,glucas6
BLV5432,Amy,Clark,2004-05-15,aclark5@wpi.edu,966-991-7367,Social Science & Policy Studies,2014,female,aclark5
BLX5958,Susan,Jimenez,2003-07-05,sjimenez2@wpi.edu,660-967-7361,Physics,2015,female,sjimenez2
BMD3273,Kathryn,Fowler,1995-10-31,kfowler8@wpi.edu,204-591-5133,Interdisciplinary & Global Studies,2019,female,kfowler8
BMQ635,Melissa,Walters,1989-09-02,mwalters7@wpi.edu,474-363-2205,Social Science & Policy Studies,2014,female,mwalters7
BMS7001,Ashley,White,1986-07-29,awhite9@wpi.edu,421-158-1497,Social Science & Policy Studies,2015,female,awhite9
BMV826,Paul,Hampton,1999-11-29,phampton@wpi.edu,758-463-2834,Civil & Environmental Engineering,2017,male,phampton
BNI5154,Matthew,Carlson,1998-03-31,mcarlson2@wpi.edu,588-415-7628,Humanities & Arts,2015,male,mcarlson2
BOT553,Jessica,Reyes,2009-04-04,jreyes7@wpi.edu,593-950-6216,Computer Science,2016,female,jreyes7
BPF2988,Eric,Garcia,1998-12-28,egarcia@wpi.edu,354-879-5347,Chemistry & Biochemistry,2015,male,egarcia
BQI900,Andrea,Armstrong,1989-01-03,aarmstrong7@wpi.edu,550-527-1089,Interdisciplinary & Global Studies,2018,female,aarmstrong7
BSD809,John,Ball,1985-04-16,jball9@wpi.edu,450-953-2424,Computer Science,2019,male,jball9
BSL6975,Heather,Shaw,1998-12-22,hshaw1@wpi.edu,369-141-6339,Business,2015,female,hshaw1
BSL7027,Christian,Maldonado,1996-01-24,cmaldonado6@wpi.edu,923-607-9142,Mathematical Sciences,2015,male,cmaldonado6
BUQ933,John,Barnett,1989-06-21,jbarnett1@wpi.edu,324-912-9179,Civil & Environmental Engineering,2019,male,jbarnett1
BUS3348,Jonathan,Huber,1991-01-01,jhuber5@wpi.edu,319-160-6358,Physics,2019,male,jhuber5
BUW174,Kimberly,Moore,1995-10-31,kmoore2@wpi.edu,883-455-7726,Humanities & Arts,2014,female,kmoore2
BWX3099,Mary,Gilmore,1998-07-04,mgilmore9@wpi.edu,121-023-7469,Mathematical Sciences,2019,female,mgilmore9
BXT967,Michael,Herrera,1991-01-11,mherrera4@wpi.edu,874-703-2113,Chemistry & Biochemistry,2014,male,mherrera4
BYE3717,Travis,King,1987-12-28,tking6@wpi.edu,138-175-5247,Chemistry & Biochemistry,2014,male,tking6
BZH4508,Robert,Ortiz,1986-06-06,rortiz7@wpi.edu,519-419-7114,Chemical Engineering,2017,male,rortiz7
BZN5767,James,Gibbs,1989-12-03,jgibbs4@wpi.edu,296-668-8141,Social Science & Policy Studies,2017,male,jgibbs4
CCD151,Heather,Jones,1987-09-07,hjones7@wpi.edu,948-911-1119,Physics,2016,female,hjones7
CCE3442,Traci,Rice,1996-05-19,trice4@wpi.edu,103-587-0780,Interdisciplinary & Global Studies,2019,female,trice4
CEQ647,Brian,Harris,2003-07-21,bharris7@wpi.edu,702-024-3372,Computer Science,2018,male,bharris7
CFB905,Brady,Rasmussen,2006-02-16,brasmussen4@wpi.edu,228-546-2524,Humanities & Arts,2014,male,brasmussen4
CFE573,Michael,Parrish,1985-03-02,mparrish6@wpi.edu,452-188-1453,Civil & Environmental Engineering,2016,male,mparrish6
CGJ043,Danielle,Baker,2006-05-06,dbaker1@wpi.edu,470-535-2447,Physics,2019,female,dbaker1
CGK1494,Samuel,Jenkins,2008-01-24,sjenkins3@wpi.edu,484-350-3631,Physics,2019,male,sjenkins3
CGX2363,Kelsey,Reeves,2001-11-27,kreeves6@wpi.edu,382-923-6355,Biomedical Engineering,2014,female,kreeves6
CHK284,Jessica,Carter,1997-10-30,jcarter2@wpi.edu,512-023-4439,Civil & Environmental Engineering,2014,female,jcarter2
CHQ5672,Laura,Aguirre,1986-12-01,laguirre5@wpi.edu,487-805-6729,Social Science & Policy Studies,2015,female,laguirre5
CHU9275,Ryan,Miller,1999-01-06,rmiller9@wpi.edu,730-565-6700,Mathematical Sciences,2014,male,rmiller9
CKJ4925,Amanda,Shepard,2008-09-01,ashepard6@wpi.edu,948-152-2611,Physics,2018,female,ashepard6
CKO8854,Maria,Gordon,2004-01-31,mgordon@wpi.edu,562-025-2330,Biology & Biotechnology,2014,female,mgordon
CLE1706,Robert,Stone,1991-01-12,rstone3@wpi.edu,337-849-6187,Business,2018,male,rstone3
CLP610,Anne,Miller,1984-06-19,amiller@wpi.edu,876-018-7881,Biomedical Engineering,2016,female,amiller
CND115,Richard,Pierce,1998-10-18,rpierce6@wpi.edu,972-074-6695,Interdisciplinary & Global Studies,2016,male,rpierce6
COH453,Wendy,Alvarez,1989-02-14,walvarez6@wpi.edu,538-781-8196,Mathematical Sciences,2017,female,walvarez6
COS3902,Danielle,Calhoun,1990-10-20,dcalhoun3@wpi.edu,101-881-1585,Physics,2018,female,dcalhoun3
CPK5550,Brendan,Sanchez,1996-02-19,bsanchez@wpi.edu,367-122-9441,Computer Science,2014,male,bsanchez
CRA6858,Joshua,Cox,1996-08-18,jcox1@wpi.edu,814-581-1965,Business,2018,male,jcox1
CSD1893,Joseph,Jones,2005-05-23,jjones6@wpi.edu,256-184-7602,Interdisciplinary & Global Studies,2017,male,jjones6
CWU7319,Kimberly,Anderson,1993-05-21,kanderson@wpi.edu,702-515-3312,Biology & Biotechnology,2015,female,kanderson
CXG675,Joel,Parker,2004-02-06,jparker5@wpi.edu,855-706-7492,Social Science & Policy Studies,2018,male,jparker5
CYW091,Jason,Weeks,2006-12-26,jweeks7@wpi.edu,568-812-6162,Biology & Biotechnology,2016,male,jweeks7
CZN301,William,Miller,1985-10-25,wmiller4@wpi.edu,152-353-0075,Mechanical Engineering,2014,male,wmiller4
CZR566,Matthew,Alexander,1991-05-25,malexander9@wpi.edu,592-204-2375,Fire Protection Engineering,2016,male,malexander9
DBA6318,Robert,Jones,1988-04-21,rjones2@wpi.edu,877-693-1555,Electrical & Computer Engineering,2019,male,rjones2
DCL7489,Jamie,Valenzuela,2001-10-23,jvalenzuela@wpi.edu,788-525-7738,Mechanical Engineering,2015,female,jvalenzuela
DGJ5928,David,Durham,1991-03-18,ddurham8@wpi.edu,101-853-4913,Mechanical Engineering,2014,male,ddurham8
DGR7553,Deborah,Zimmerman,1996-10-27,dzimmerman4@wpi.edu,104-088-6846,Chemical Engineering,2019,female,dzimmerman4
DII7737,Carrie,Kane,2003-05-17,ckane@wpi.edu,943-922-4983,Computer Science,2015,female,ckane
DIQ959,Meredith,Leach,2005-05-11,mleach5@wpi.edu,156-870-6952,Civil & Environmental Engineering,2017,female,mleach5
DLZ2692,Sherri,Walker,1988-03-24,swalker4@wpi.edu,179-601-4070,Social Science & Policy Studies,2018,female,swalker4
DLZ493,Kenneth,Jackson,1999-08-01,kjackson3@wpi.edu,475-204-8678,Mathematical Sciences,2014,male,kjackson3
DME082,Tracy,Martin,1990-12-07,tmartin8@wpi.edu,902-647-8609,Physics,2015,female,tmartin8
DMO5957,Patrick,Lewis,1995-07-06,plewis@wpi.edu,831-367-9963,Physics,2016,male,plewis
DOI543,Ashley,Cunningham,2004-01-23,acunningham6@wpi.edu,447-085-3522,Biomedical Engineering,2014,female,acunningham6
DOM4407,Jose,Park,1991-08-31,jpark6@wpi.edu,604-624-1849,Interdisciplinary & Global Studies,2017,male,jpark6
DOT3613,Keith,Francis,2001-12-06,kfrancis3@wpi.edu,161-280-5676,Fire Protection Engineering,2018,male,kfrancis3
DPI576,Jesse,Barnes,1987-09-17,jbarnes9@wpi.edu,667-684-0415,Chemical Engineering,2018,male,jbarnes9
DPV5308,Tammy,Higgins,1991-12-23,thiggins5@wpi.edu,951-403-3285,Computer Science,2016,female,thiggins5
DPW5031,Angela,Reynolds,1990-12-17,areynolds8@wpi.edu,219-348-6957,Electrical & Computer Engineering,2016,female,areynolds8
DQV001,Brian,Anderson,2007-11-04,banderson4@wpi.edu,103-340-1025,Biology & Biotechnology,2018,male,banderson4
DQW1721,Lisa,Hall,1999-02-05,lhall@wpi.edu,165-862-0508,Interdisciplinary & Global Studies,2016,female,lhall
DRG8132,Scott,Meadows,1993-12-01,smeadows7@wpi.edu,530-664-2791,Social Science & Policy Studies,2019,male,smeadows7
DSY5005,Angela,Bishop,2000-09-02,abishop5@wpi.edu,918-108-4966,Mechanical Engineering,2016,female,abishop5
DTM3623,Jeremy,Marshall,1986-11-07,jmarshall7@wpi.edu,717-825-7353,Business,2016,male,jmarshall7
DTV393,Patricia,Thomas,1998-07-25,pthomas2@wpi.edu,917-802-9376,Computer Science,2014,female,pthomas2
DUA828,Veronica,Olson,2004-10-30,volson3@wpi.edu,942-288-1853,Chemical Engineering,2017,female,volson3
DUK6013,Dorothy,Stewart,2002-12-09,dstewart1@wpi.edu,353-574-8980,Electrical & Computer Engineering,2017,female,dstewart1
DUO020,Sharon,Lawrence,2003-06-10,slawrence3@wpi.edu,935-972-2947,Computer Science,2014,female,slawrence3
DUT7588,Jennifer,Robles,1996-09-30,jrobles6@wpi.edu,813-476-9731,Mathematical Sciences,2019,female,jrobles6
DVH7117,Dwayne,Oneill,2004-12-04,doneill9@wpi.edu,324-164-2541,Humanities & Arts,2015,male,doneill9
DVJ571,Mary,Burton,2006-09-22,mburton3@wpi.edu,853-920-6427,Electrical & Computer Engineering,2018,female,mburton3
DVL5505,Anne,Shelton,1999-04-26,ashelton7@wpi.edu,805-326-0647,Mechanical Engineering,2015,female,ashelton7
DVV465,Shannon,Wheeler,1987-12-07,swheeler8@wpi.edu,411-243-8805,Chemical Engineering,2017,female,swheeler8
DVW109,Martha,Miller,1995-06-09,mmiller9@wpi.edu,264-355-8928,Business,2015,female,mmiller9
DWJ632,Cody,Allison,1996-10-28,callison@wpi.edu,963-356-2507,Business,2018,male,callison
